AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,TYP_VEH_9,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,MOUV_VEH_9,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8,SIGN_VEH_9
2014,2014-04-26,16:40,SA,3,0,0,1,1,2,O,33090,,,,,,DE L EGLISE,1,PRINCIPALE,,,11,13,2,2,32,50,14,1,1,12,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-04-27,14:20,DI,3,0,0,1,1,2,O,23027,,,,08985,,BD MATHIEU,1,VALADE,O,30,11,13,2,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,52,ND,,,,,,,,31,ND,,,,,,,
2014,2014-04-28,21:45,LU,3,0,0,1,1,2,O,66023,,,,01191,,DECARIE,1,ROCHON,,,11,15,2,3,33,,12,3,1,11,06,26,0,0,1,1,61,76,,,,,,,,ND,41,,,,,,,,31,31,,,,,,,
2014,2014-04-28,20:12,LU,3,0,0,1,1,2,O,66023,,,,,,HEYWOOD,1,BD CAVENDISH,,2,11,13,3,3,32,50,11,3,1,11,06,31,0,0,1,1,61,76,,,,,,,,43,44,,,,,,,,41,31,,,,,,,
2014,2014-04-28,8:00,LU,3,0,0,1,1,2,O,66023,,,,,,90E AV,1,BOIVIN,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-04-28,6:38,LU,1,1,0,0,1,2,O,66023,,,,,,ST DENIS,1,DES CARRIERES,,,14,13,5,4,39,50,11,1,1,11,06,99,1,0,0,1,65,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-04-28,9:00,LU,3,0,0,1,1,2,,66023,,,,,,,,,,,13,14,1,2,32,,11,1,1,11,05,24,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-04-28,6:25,LU,3,0,0,1,1,2,O,65005,,,,,,BERARD,1,AV DES TERRASSES,,,14,14,2,2,32,50,11,1,5,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-04-28,15:24,LU,3,0,0,1,1,2,O,65005,,,,,,D ARGENSON,1,FISET,E,10,11,14,2,1,34,30,12,1,1,11,06,21,0,0,1,1,49,76,,,,,,,,46,ND,,,,,,,,31,ND,,,,,,,
2014,2014-04-28,20:10,LU,3,0,0,1,1,2,O,58037,,,,01250,,ROBERVAL,,,,,11,14,2,3,33,40,12,2,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,31,ND,,,,,,,
2014,2014-04-29,16:00,MA,3,0,0,1,1,2,O,66023,,,,,,COTE DES NEIGES,1,DR PENFIELD,N,15,22,13,1,3,34,50,11,1,1,11,01,33,0,0,1,1,66,76,,,,,,,,59,59,,,,,,,,31,31,,,,,,,
2014,2014-04-29,16:32,MA,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,,SIMPSON,E,10,11,13,3,2,32,50,12,1,1,11,06,99,0,0,1,1,68,76,,,,,,,,49,41,,,,,,,,31,31,,,,,,,
2014,2014-04-29,9:50,MA,2,0,1,0,1,2,O,66023,,,,,,ONTARIO,1,DARLING,,,11,13,2,3,32,,11,1,1,11,06,99,0,1,0,1,62,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-04-29,15:17,MA,3,0,0,1,1,2,O,65005,,,,,,BD STE ROSE,1,27E AV,,,11,13,2,1,32,30,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-04-29,6:35,MA,3,0,0,1,1,2,O,58227,,,,02450,,ROLAND THERRIEN,,,,,11,13,9,2,99,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-04-29,14:51,MA,3,0,0,1,1,2,O,75017,117,,,,,ST GEORGES,1,PARENT,,5,11,12,1,3,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,34,34,,,,,,,
2014,2014-04-29,17:25,MA,3,0,0,1,1,2,O,23027,,,,01367,,RENE LEVESQUE O,1,DE LA CHATELLERIE,O,20,11,13,3,2,33,50,11,1,1,11,01,35,0,0,1,1,76,66,,,,,,,,56,41,,,,,,,,31,31,,,,,,,
2014,2014-04-29,15:39,MA,3,0,0,1,1,2,O,49058,,,,,,DU MOULIN,1,DU BOULANGER,O,,11,14,2,1,32,50,11,1,1,11,06,35,0,0,1,1,76,61,,,,,,,,55,41,,,,,,,,31,31,,,,,,,
2014,2014-04-30,16:28,ME,3,0,0,1,1,2,O,54048,,,,,,GIROUARD O,1,IMPASSE EUGENE TREMBLAY,,,12,14,2,2,32,50,12,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,41,31,,,,,,,
2014,2014-05-01,19:04,JE,3,0,0,1,1,2,O,65005,,,,,,BD LEVESQUE E,1,DES SAPINS,,,11,13,2,2,32,,12,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,40,,,,,,,
2014,2014-05-01,10:06,JE,3,0,0,1,1,2,N,54048,,,,06485,,BD LAFRAMBOISE,,,,,11,21,2,3,99,50,14,1,1,12,10,28,0,0,1,1,61,76,,,,,,,,45,43,,,,,,,,31,31,,,,,,,
2014,2014-05-01,15:30,JE,3,0,0,1,1,2,O,61025,,,S,,,BD STE ANNE,1,GARNEAU,O,,14,13,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,40,,,,,,,
2014,2014-05-02,7:05,VE,3,0,0,1,1,2,O,66023,,,,,,ST PATRICK,1,ISLAND,,,11,13,2,3,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-02,11:00,VE,3,0,0,1,1,2,O,66023,,,E,06850,,JEAN TALON,,,O,5,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-02,15:47,VE,3,0,0,1,1,2,O,65005,,,,,,LEVESQUE E,1,CLAIRE,S,,11,13,2,2,32,,12,1,1,11,05,27,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-02,16:25,VE,3,0,0,1,1,2,O,25213,,,,00029,,VINCENT CHAGNON,2,STIE STAT COTE E,,,11,14,2,1,34,30,12,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-02,13:40,VE,3,0,0,1,1,2,O,58227,,,,,,CH DU TREMBLAY,1,JACQUES CARTIER E,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,76,62,,,,,,,,41,41,,,,,,,,39,34,,,,,,,
2014,2014-05-02,22:33,VE,3,0,0,1,1,2,O,75017,,,,,,ST GEORGES,1,GIGUERE,,,11,13,2,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-05-02,15:30,VE,3,0,0,1,1,2,O,36033,,,,00765,,6E AV,,,N,,11,13,1,3,34,50,12,1,1,11,07,99,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-05-03,20:25,SA,3,0,0,1,1,2,O,66023,,,,01716,,CARDINAL,,,,,11,14,1,2,33,30,12,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-05-03,16:44,SA,3,0,0,1,1,2,O,66023,,,,,,BEAUBIEN,1,IBERVILLE,,,11,14,2,2,32,50,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,,49,41,,,,,,,,31,37,,,,,,,
2014,2014-05-03,13:52,SA,3,0,0,1,1,2,O,65005,,,,04061,,BD STE ROSE,,,,,11,13,2,2,34,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,99,ND,,,,,,,,31,ND,,,,,,,
2014,2014-05-03,16:05,SA,3,0,0,1,1,2,N,58227,,,,02786,,DE LYON,,,,,11,21,9,3,40,,14,1,1,12,10,99,0,0,1,1,61,76,,,,,,,,52,41,,,,,,,,31,31,,,,,,,
2014,2014-05-03,17:15,SA,3,0,0,1,1,2,O,55008,,,O,00470,,RG SERAPHINE,,,E,100,11,15,2,5,34,80,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-04,20:45,DI,3,0,0,1,1,2,O,66142,,,,,,KINGSLEY,,SPRING GARDEN,,,11,14,2,,32,,12,3,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-04,16:54,DI,3,0,0,1,1,3,O,63060,125,,S,,,,1,RTE 337 CARTIER,,,11,12,3,3,32,50,15,2,1,12,06,21,0,0,1,1,61,61,76,,,,,,,45,45,41,,,,,,,37,37,38,,,,,,
2014,2014-05-04,16:20,DI,3,0,0,1,1,2,O,34128,367,,,00711,,ST JOSEPH,,,,,11,14,2,2,32,50,12,1,1,12,01,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-05-05,18:45,LU,3,0,0,1,1,2,O,66023,,,,,,EDOUARD MONPETIT ET DECELLE,,,,,11,13,2,1,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-05-05,14:10,LU,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,DES PINS,,,13,,1,2,32,50,12,1,1,11,05,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-05-05,,LU,3,0,0,1,1,2,O,65005,,,,,,BELLEVILLE,1,BEAUSOLEIL,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-05,17:15,LU,3,0,0,1,1,2,O,70052,,,O,00285,,BD MGR LANGLOIS,1,GAETAN,E,300,11,13,5,3,34,70,11,1,1,11,07,21,0,0,1,1,62,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-05-06,13:00,MA,3,0,0,1,1,2,O,66023,,,,,,,2,2490 N-D O,,,11,13,2,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-05-06,18:45,MA,3,0,0,1,1,2,O,67035,,,,,,STE CATHERINE,1,ST PIERRE,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,42,41,,,,,,,,34,37,,,,,,,
2014,2014-05-06,18:35,MA,3,0,0,1,1,2,O,72005,,,,,,ST LAURENT,1,GRAVEL,,,11,13,3,3,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-05-06,11:05,MA,3,0,0,1,1,2,O,23027,,,,,,3E AV,1,5E RUE,,,11,14,2,3,32,50,11,1,1,11,06,28,0,0,1,1,69,76,,,,,,,,43,41,,,,,,,,37,37,,,,,,,
2014,2014-05-06,12:10,MA,3,0,0,1,1,2,N,61025,,,,00017,,GAUTHIER S,2,STAT,,,11,21,,3,40,,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,51,ND,,,,,,,,31,31,,,,,,,
2014,2014-05-07,21:30,ME,3,0,0,1,1,2,O,66142,,,,,,LAKE,1,TECUMSEH,,,11,13,2,2,32,40,12,4,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-07,7:55,ME,3,0,0,1,1,2,O,66023,,,,,,ARGULE,1,GUY,,,11,19,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-07,20:30,ME,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,JARRY,S,50,11,12,3,3,33,50,12,3,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-07,17:25,ME,3,0,0,1,1,2,O,58227,,,,,,BD SIMARD,1,BRET AUT 132,,,11,11,,2,32,50,11,1,1,11,06,32,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-07,19:14,ME,3,0,0,1,1,2,O,94068,,,,00802,,BD GDE BAIE N,,,,,13,13,3,2,34,,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,,44,ND,,,,,,,,31,ND,,,,,,,
2014,2014-05-07,18:00,ME,3,0,0,1,1,2,O,23072,,,,,,CH DE LA BUTTE,1,CH DU LAC,,,13,13,,2,33,50,11,1,1,11,05,34,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,31,ND,,,,,,,
2014,2014-05-07,16:20,ME,3,0,0,1,1,2,O,55048,,,,,,RTE 227,1,DU PONT,,,11,12,2,7,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-07,7:42,ME,3,0,0,1,1,2,O,93030,169,,,,,,1,RG ST ALPHONSE,O,,11,12,3,3,32,90,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-08,14:25,JE,3,0,0,1,1,2,O,66023,,,,,,BD COTE VERTU,,PL COTE VERTU,O,,11,13,1,3,32,,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,99,41,,,,,,,,31,31,,,,,,,
2014,2014-05-08,16:50,JE,3,0,0,1,1,2,O,66023,,,,02374,,MINARD,1,CORDNER,S,50,11,14,,1,99,30,11,1,1,11,10,99,0,0,1,1,61,76,,,,,,,,ND,41,,,,,,,,31,ND,,,,,,,
2014,2014-05-08,,JE,3,0,0,1,1,2,,66023,,,,,,SHERBROOKE O,1,UNION,E,20,11,13,3,3,33,,12,1,,11,,99,0,0,1,1,ND,76,,,,,,,,ND,41,,,,,,,,ND,31,,,,,,,
2014,2014-05-08,8:05,JE,3,0,0,1,1,2,O,66023,,,,,,MCGILL,1,WILLIAM,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,44,44,,,,,,,,38,38,,,,,,,
2014,2014-05-08,13:48,JE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,HENRI JULIEN,,,11,14,1,2,32,,11,1,1,11,,37,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,37,37,,,,,,,
2014,2014-05-08,16:28,JE,3,0,0,1,1,2,O,43027,,,,,,JACQUES CARTIER N,1,ALBERT SKINNER,,,12,13,3,1,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,39,ND,,,,,,,
2014,2014-05-08,16:15,JE,3,0,0,1,1,2,O,23027,,,,,,CHABOT,1,SANTERRE,,,11,14,2,2,32,50,,1,1,,06,99,0,0,1,1,ND,76,,,,,,,,ND,ND,,,,,,,,ND,ND,,,,,,,
2014,2014-05-09,9:40,VE,2,0,1,0,1,2,,66023,,,,,,MAISONNEUVE,1,ST URBAIN,,,11,13,3,3,32,,11,1,1,11,06,99,0,1,0,1,63,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-05-09,15:50,VE,3,0,0,1,1,2,O,66023,,,,,,ONTARIO,1,MONTCALM,,,11,13,2,2,32,50,11,1,1,11,06,22,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,40,31,,,,,,,
2014,2014-05-09,8:25,VE,3,0,0,1,1,2,O,66023,,,,,,JEAN TALON E,1,CHRISTOPHE COLOMB,O,20,11,13,3,3,33,50,12,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,53,41,,,,,,,,31,31,,,,,,,
2014,2014-05-09,16:19,VE,3,0,0,1,1,2,O,37067,,,,,,THIBEAU,1,MILOT,,,11,12,3,2,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-09,17:07,VE,3,0,0,1,1,2,O,70022,,,,00033,,RICHARDSON,1,ELLICE,S,20,13,14,2,3,33,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-05-09,15:00,VE,3,0,0,1,1,2,O,23027,,,,,,ACADIEUX,1,DE LA FORTUNE,,,11,14,2,2,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,40,,,,,,,
2014,2014-05-09,17:45,VE,3,0,0,1,1,2,N,94255,172,,E,00173,,RTE 172,,,,,11,21,2,7,99,50,12,1,1,12,06,26,0,0,1,1,61,76,,,,,,,,44,44,,,,,,,,31,31,,,,,,,
2014,2014-05-09,17:00,VE,3,0,0,1,1,2,O,06013,132,,,,,BD PERRON,1,ROY,,,11,12,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-05-10,17:15,SA,3,0,0,1,1,2,O,66023,,,,,,OGILVY,1,DE L EPEE,,,11,14,2,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,31,40,,,,,,,
2014,2014-05-10,1:00,SA,3,0,0,1,1,2,O,66023,,,,,,PAPINEAU,1,GAUTIER,,,11,13,1,2,32,50,11,1,5,11,06,99,0,0,1,1,76,61,,,,,,,,99,99,,,,,,,,99,99,,,,,,,
2014,2014-05-10,15:30,SA,3,0,0,1,1,2,O,23027,,,,02680,,CH ST LOUIS,,,,,11,13,2,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-11,21:00,DI,3,0,0,1,1,2,O,66023,,,,00036,,OUELLETTE,2,FACE AU,,,11,14,2,2,32,40,11,3,2,11,06,99,0,0,1,1,ND,76,,,,,,,,ND,ND,,,,,,,,31,31,,,,,,,
2014,2014-05-11,16:15,DI,3,0,0,1,1,2,O,66023,,,,,,HOCHELAGA,1,DARLING,,,11,13,3,1,32,,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-11,3:44,DI,2,0,1,0,1,2,O,66023,,,,03807,,ST DENIS,,FACE,,,11,13,3,3,33,50,11,3,1,11,06,35,0,1,0,1,68,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-05-11,15:23,DI,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,ST HUBERT,,,11,13,2,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,34,,,,,,,
2014,2014-05-11,16:00,DI,3,0,0,1,1,2,O,66023,,,,04294,,PAPINEAU,,,,,11,13,3,3,34,50,,1,,,,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-05-11,15:00,DI,3,0,0,1,1,2,O,43027,,,,04220,,BRUCHESI,,,,,14,14,2,2,33,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,52,41,,,,,,,,31,31,,,,,,,
2014,2014-05-11,16:45,DI,3,0,0,1,1,2,O,59020,,,,01621,,RENE GAULTIER,,,,,11,14,4,2,34,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-05-11,11:50,DI,3,0,0,1,1,2,O,72010,,,,,,20E AV,1,PISTE CYCLABLE RTE VERTE LA VAGABO,,,11,13,5,3,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-05-11,10:29,DI,1,1,0,1,2,2,O,72043,,,,03307,,RTE 344,,,,,21,,2,5,,80,11,1,1,11,,99,1,0,0,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-05-12,18:30,LU,3,0,0,1,1,2,O,66023,,,,,,LASALLE,1,GORDON,O,,11,13,2,3,33,40,11,1,1,11,06,34,0,0,1,1,ND,76,,,,,,,,ND,41,,,,,,,,ND,31,,,,,,,
2014,2014-05-12,,LU,3,0,0,1,1,2,O,66023,,,,,,ANGEVINS,1,LISIEUX,,,11,14,3,1,32,30,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,40,ND,,,,,,,
2014,2014-05-12,16:33,LU,3,0,0,1,1,2,,58227,,,,,,CURE POIRIER O,1,DOLLARD,,,11,13,3,2,32,50,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,31,,,,,,,
2014,2014-05-12,18:13,LU,3,0,0,1,1,2,O,94068,,,,,,ST STANISLAS,1,DES MELESES,,,11,14,2,2,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-05-12,9:00,LU,3,0,0,1,1,2,O,75017,,,,00000,,24E AV ET BD ST ANTOINE,,,,,14,13,2,2,32,50,11,1,1,11,10,99,0,0,1,1,61,76,,,,,,,,41,43,,,,,,,,31,40,,,,,,,
2014,2014-05-12,18:30,LU,3,0,0,1,1,2,O,36033,,,,,,3E AV,1,RTE 153,,,11,14,1,2,32,50,11,1,1,11,06,35,0,0,1,1,62,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-12,5:50,LU,3,0,0,1,1,2,O,46080,202,,S,,,SUD,1,J J BERTRAND,,,11,12,3,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,37,34,,,,,,,
2014,2014-05-13,18:15,MA,3,0,0,1,1,2,O,66023,,,,,,CLARK,1,JEAN TALON O,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,99,ND,,,,,,,
2014,2014-05-13,14:45,MA,3,0,0,1,1,2,O,47017,,,,,,BD FORTIN,1,ROUTHIER,,,11,14,2,2,32,50,,1,1,11,06,24,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-05-13,8:20,MA,3,0,0,1,1,2,O,10043,,,,00260,,AV DE LA CATHEDRALE,,,N,20,13,13,,3,,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-13,17:10,MA,3,0,0,1,1,2,O,10043,,,,00192,,MTE INDUSTRIELLE,,,,,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-14,12:57,ME,3,0,0,1,1,2,O,66023,,,,,,AV MT ROYAL E,1,DROLET,,,11,13,2,3,32,,11,1,1,11,06,26,0,0,1,1,62,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-05-14,15:07,ME,3,0,0,1,1,2,O,47017,,,,,,COIN PRINCIPALE ET LANGLOIS,2,PRINCIPALE ET LANGLOIS,,,11,13,2,3,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,,46,41,,,,,,,,40,31,,,,,,,
2014,2014-05-14,11:50,ME,3,0,0,1,1,2,O,58007,,,,,,,1,LEDUC ET DU QUARTIER,,50,11,13,4,3,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-14,22:18,ME,3,0,0,1,1,2,O,72005,,,,00187,,ST MARC,1,MGR PREVOST,E,30,11,14,2,2,33,30,12,3,1,11,09,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-05-14,19:35,ME,3,0,0,1,1,2,O,88055,,,,00550,,1RE AV O,,,,,14,13,3,3,33,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-05-15,12:40,JE,3,0,0,1,1,2,O,66023,,,,,,VICTORIA,1,55E AV,O,,11,13,2,2,32,40,11,1,1,11,02,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-05-15,20:50,JE,3,0,0,1,1,2,N,66023,,,,,,JEAN BRILLON,1,SHEVCHENKO,,,11,14,2,2,32,40,11,3,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,39,,,,,,,
2014,2014-05-15,16:41,JE,3,0,0,1,1,2,O,66023,,,,,,LAURENDEAU,1,DE L EGLISE,,,11,13,3,2,32,40,11,1,1,11,,99,0,0,1,1,76,61,,,,,,,,ND,41,,,,,,,,34,34,,,,,,,
2014,2014-05-15,7:48,JE,3,0,0,1,1,2,O,66023,,,,,,FLEURY,1,FABRE,,,11,13,2,3,32,40,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-05-15,16:45,JE,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,CREMAZIE,S,20,13,13,1,3,33,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-05-15,22:30,JE,3,0,0,1,1,2,O,66023,,,,,,LAURIER E,1,BREBEUF,,,11,13,1,2,32,40,11,3,1,11,06,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,33,33,,,,,,,
2014,2014-05-15,14:20,JE,3,0,0,1,1,2,O,58033,,,,,,MONTARVILLE,1,SAMUEL DE CHAMPLAIN,,,11,13,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-05-15,14:57,JE,3,0,0,1,1,2,O,61025,,,,,,BORDELEAU,1,ST MARC,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-05-15,14:30,JE,3,0,0,1,1,2,O,71065,,,,,,BD PERROT,1,BD ST JOSEPH,,,11,13,1,2,,50,11,1,1,11,,24,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,40,,,,,,,
