AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4
2013,2013-04-26,22:39,VE,3,0,0,1,1,2,O,66025,,,,,,FRONTENAC,1,N-D,N,10,11,13,1,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,42,41,,,33,39,,
2013,2013-04-26,0:10,VE,3,0,0,1,1,2,O,66023,,,,,,,1,LOGAN ET PANET,,,11,14,1,2,32,,11,3,1,11,06,99,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-04-26,21:15,VE,2,0,1,0,1,2,O,81017,148,,,,,BD MALONEY O,1,MAIN,,,11,12,3,3,32,70,11,3,1,11,06,21,0,1,0,1,61,76,,,41,41,,,34,37,,
2013,2013-04-26,18:15,VE,3,0,0,1,1,2,O,58227,,,,01530,,VICTORIA,,,,,11,14,3,2,32,50,11,1,1,11,09,99,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-04-26,21:03,VE,3,0,0,1,1,2,O,73010,,,,,,ST JACQUES O,1,TURGEON,,,11,14,2,2,32,40,11,3,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-04-26,21:04,VE,3,0,0,1,1,2,O,54048,,,,,,SICOTTE,1,CHOQUETTE,,,11,13,3,3,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,43,41,,,34,34,,
2013,2013-04-26,13:05,VE,3,0,0,1,1,2,O,10043,,,,00150,,N-D E,,,,,11,14,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,52,41,,,31,31,,
2013,2013-04-27,17:00,SA,3,0,0,1,1,2,O,66023,,,,,,AV DECELLES,1,AV LINTON,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-04-27,16:39,SA,3,0,0,1,1,2,O,66023,,,,,,,1,BOYER ET BELLECHASSE,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-04-27,18:55,SA,3,0,0,1,1,2,O,65005,,,,,,41E AV,1,SEGUIN,,,11,14,,2,,50,11,1,1,11,06,21,0,0,1,1,61,76,,,ND,ND,,,31,40,,
2013,2013-04-27,13:54,SA,2,0,1,0,1,2,O,94068,,,,,,JOHN KANE,1,ANNE GAGNIER,,,11,14,2,2,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,45,41,,,31,40,,
2013,2013-04-27,14:00,SA,3,0,0,1,1,2,O,23027,,,,,,HETRIERE,1,BRUCHESI,S,,11,13,3,3,,50,11,1,1,11,05,99,0,0,1,1,61,76,,,43,41,,,33,37,,
2013,2013-04-28,18:05,DI,3,0,0,1,1,2,O,36033,,,,,,8E RUE ENTR DU MC DONALD,,,N,,11,13,2,2,99,50,11,1,1,11,05,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-04-28,19:09,DI,3,0,0,2,2,3,O,61025,,,,,,DE LANAUDIERE,1,BEAUDRY S,O,,11,14,2,7,32,50,11,1,1,11,06,99,0,0,2,2,61,76,76,,41,ND,99,,40,ND,40,
2013,2013-04-28,11:00,DI,3,0,0,1,1,2,O,35027,,,,00220,,ST GABRIEL,1,ROYAL,S,50,11,14,2,2,33,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,ND,,
2013,2013-04-29,16:05,LU,3,0,0,1,1,2,O,66023,,,,,,SOMERLED,1,O BRYAN,,,11,13,2,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-04-29,9:45,LU,3,0,0,1,1,2,,66023,,,,,,,1,PEEL ET RENE LEVESQUE,S,30,11,13,3,3,33,,11,1,1,11,06,99,0,0,1,1,61,76,,,49,41,,,31,ND,,
2013,2013-04-29,12:56,LU,3,0,0,1,1,2,N,66023,,,,05037,,PONSARD,,,,,11,14,2,1,,,11,1,1,11,09,34,0,0,1,1,61,76,,,41,41,,,ND,ND,,
2013,2013-04-29,0:30,LU,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,ROSEMONT,,,11,13,3,3,32,50,,3,,,,21,0,0,1,1,61,76,,,45,41,,,ND,37,,
2013,2013-04-29,13:25,LU,3,0,0,1,1,2,O,66023,,,,,,BEAUBIEN,1,FRANCOIS BOIVIN,,,11,14,2,3,32,30,11,1,1,11,06,27,0,0,1,1,61,76,,,41,44,,,37,37,,
2013,2013-04-29,16:20,LU,1,1,0,0,1,2,O,60028,343,,,,,,2,165 RTE 343,N,325,11,12,2,5,34,90,16,1,1,11,06,99,1,0,0,1,66,76,,,41,41,,,31,31,,
2013,2013-04-29,13:59,LU,3,0,0,1,1,2,O,52035,138,,,00230,,N-D,1,DE BIENVILLE,E,150,11,12,2,3,,50,11,1,1,11,07,23,0,0,1,1,66,76,,,43,41,,,31,31,,
2013,2013-05-01,16:00,ME,3,0,0,1,1,2,O,66023,,,,,,STE CATHERINE,,LAMBERT CLOSSE,E,20,11,13,1,3,32,20,11,1,,11,,29,0,0,1,1,61,76,,,44,44,,,37,37,,
2013,2013-05-01,16:14,ME,3,0,0,1,1,2,O,66032,,,,,,WESTMOUNT,1,LANSDOWNE,,,11,13,2,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-05-01,8:40,ME,2,0,2,1,3,2,N,66023,,,,,,D ARGENSON,1,ST CHARLES,,,11,13,2,2,32,40,11,1,1,11,06,99,0,0,1,1,76,61,,,44,41,,,31,31,,
2013,2013-05-01,10:00,ME,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,MAISONNEUVE,,,13,13,1,3,34,,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-05-01,13:11,ME,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,VILLERAY,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,37,33,,
2013,2013-05-01,7:15,ME,3,0,0,1,1,2,O,66023,,,,,,MARQUETTE,1,LAURIER E,,,11,14,1,2,32,40,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,31,40,,
2013,2013-05-01,9:05,ME,3,0,0,1,1,2,O,66023,,,,00273,,BERNARD,1,AV DU PARC,E,5,11,16,2,3,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-05-01,13:05,ME,3,0,0,1,1,2,O,65005,,,,,,BD MARC AURELE FORTIN,1,FILION,E,,11,13,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,ND,,,31,ND,,
2013,2013-05-01,,ME,3,0,0,1,1,2,O,37067,,,,,,DES FORGES,1,DE PIERRICHE,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,45,45,,,31,40,,
2013,2013-05-01,17:45,ME,1,1,0,0,1,2,O,47017,,,,,,BD PIERRE LAPORTE,1,BRUCE,S,600,11,11,2,5,34,90,11,1,,11,,99,1,0,0,1,61,76,,,ND,ND,,,31,31,,
2013,2013-05-01,17:40,ME,3,0,0,1,1,2,O,67050,,,,,,ST FRANCOIS,1,HENRIETTE CARON,,,11,14,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-05-01,11:29,ME,3,0,0,1,1,2,O,94068,,,,,,DES ORMES,1,DES FRENES,E,20,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,52,41,,,31,31,,
2013,2013-05-01,17:56,ME,3,0,0,1,1,2,,73005,344,,E,00120,,GDE COTE,1,CURE BOIVIN,,,14,12,2,3,32,50,11,1,1,11,07,28,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-05-01,20:39,ME,3,0,0,1,1,3,O,73005,,,,,,DES FRANCS BOURGEOIS,1,GDE AL,,,11,14,5,2,32,,11,3,1,11,06,99,0,0,1,1,61,76,76,,41,41,41,,40,40,40,
2013,2013-05-01,6:24,ME,3,0,0,1,1,2,O,60028,339,,,,,RG L ACHIGAN,1,RG DES COMMISSAIRES,,,11,12,2,2,32,70,11,1,1,11,06,22,0,0,1,1,61,76,,,45,44,,,40,31,,
2013,2013-05-01,12:05,ME,3,0,0,1,1,2,O,85025,101,,N,00007,,DES OBLATS N,1,STE ANNE,N,100,11,13,2,3,34,50,11,1,1,11,07,25,0,0,1,1,61,76,,,41,41,,,31,ND,,
2013,2013-05-02,10:30,JE,3,0,0,1,1,2,O,66025,,,,,,,1,MAISONNEUVE ET UNIVERSITY,,,11,13,1,3,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,ND,ND,,,ND,ND,,
2013,2013-05-02,22:38,JE,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,ROY,,,11,13,3,3,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,44,ND,,,37,ND,,
2013,2013-05-02,16:15,JE,3,0,0,1,1,2,O,58227,,,,,,CURE POIRIER O,1,QUINN,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-05-02,16:30,JE,3,0,0,1,1,2,O,67020,,,,,,DEAUVILLE,1,DOZOIS,N,5,11,14,2,2,33,40,11,1,1,11,06,27,0,0,1,1,61,76,,,41,44,,,31,31,,
2013,2013-05-02,8:51,JE,3,0,0,1,1,2,O,73015,,,,,,BD SEIGNEURIE E,1,BD INDUSTRIELLE,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-05-02,15:09,JE,3,0,0,1,1,2,O,73015,117,,,00519,,,,,,,11,12,9,3,33,,11,1,1,11,07,99,0,0,1,1,61,76,,,51,41,,,40,31,,
2013,2013-05-02,16:35,JE,3,0,0,1,1,2,O,75017,,,,,,FILION,1,MELANCON,,,11,15,3,1,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,41,41,,,41,40,,
2013,2013-05-02,6:59,JE,3,0,0,1,1,2,O,64008,337,,S,03020,,CH GASCON,2,A ET W RESTAURANT,N,15,11,12,3,3,33,50,11,1,1,11,09,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-05-02,7:35,JE,3,0,0,1,1,2,O,73035,335,,,,,BD STE ANNE,1,AV THERRIEN,,,11,12,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-05-02,16:40,JE,3,0,0,1,1,2,O,64008,337,,S,01300,,BD MOODY,2,ENTR MARCHER METRO,,,11,12,5,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,33,34,,
2013,2013-05-02,18:44,JE,3,0,0,1,1,2,N,60013,,,,00173,,N-D,,,,,11,21,,3,40,,12,1,,11,,99,0,0,1,1,61,76,,,44,ND,,,31,ND,,
2013,2013-05-02,7:39,JE,3,0,0,1,1,2,O,70052,,,,00170,,JACQUES CARTIER,1,WEBB,N,5,11,13,2,2,32,50,11,1,1,11,09,99,0,0,1,1,61,76,,,41,99,,,31,31,,
2013,2013-05-03,17:10,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,,MOUNTAIN,,,11,14,3,2,32,,11,1,1,11,07,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-05-03,18:05,VE,3,0,0,1,1,2,O,66023,,,,,,,1,MAISONNEUVE O ET ST MATHIEU,,,11,13,1,2,32,40,11,1,,11,,26,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-05-03,16:10,VE,3,0,0,1,1,2,O,66023,,,,,,HENRI BOURASSA,1,J J GAGNIER,,,11,13,4,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-05-03,15:30,VE,3,0,0,1,1,2,O,66023,,,,03840,,STURBAIN,1,ST CUTHBERT,S,10,13,13,1,2,32,,11,1,1,11,,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-05-03,17:05,VE,3,0,0,1,1,2,O,58227,,,,,,,1,CHAMBLY ET BENOIT E,N,10,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,66,76,,,41,41,,,31,31,,
2013,2013-05-03,7:45,VE,3,0,0,1,1,2,O,67015,104,,,,,CH DE ST JEAN,1,DE LA MENNAIS,,,11,12,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,34,34,,
2013,2013-05-03,18:04,VE,3,0,0,1,1,2,O,67050,,,,,,BD RENE LEVESQUE,,BD BRISEBOIS,,,11,12,5,5,32,70,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,38,37,,
2013,2013-05-03,7:45,VE,3,0,0,1,1,2,O,75017,,,,,,DU PALAIS,2,PISTE CYCLABLE,,,11,13,2,1,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-05-03,9:44,VE,3,0,0,1,1,2,O,72005,,,,,,ST LAURENT,1,LEFEBVRE,,,11,13,2,2,32,40,11,1,1,11,06,27,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-05-03,16:34,VE,3,0,0,1,1,2,O,60013,,,,00628,,N-D,1,CAMILLE,E,30,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,45,ND,,,31,ND,,
2013,2013-05-03,17:09,VE,3,0,0,1,1,2,O,23072,,,,,,CH DU LAC,1,PIERRE DROLET,,,11,15,3,5,32,80,11,1,1,11,06,22,0,0,1,1,61,76,,,44,41,,,40,31,,
2013,2013-05-04,14:30,SA,3,0,0,1,1,2,O,66025,,,,,,LAVAL,1,GRENET,,,11,14,2,3,32,40,11,1,1,11,07,34,0,0,1,1,61,76,,,55,41,,,31,31,,
2013,2013-05-04,1:54,SA,3,0,0,1,1,2,O,66023,,,,01003,,STE CATHERINE E,1,AMHERST,E,25,11,13,1,3,33,50,11,3,1,11,06,35,0,0,1,1,68,76,,,41,55,,,31,31,,
2013,2013-05-04,10:45,SA,3,0,0,1,1,2,O,66023,,,,,,CLARK,1,MAISONNEUVE,,50,11,13,2,3,33,,11,1,1,11,06,34,0,0,1,1,61,76,,,99,41,,,31,31,,
2013,2013-05-04,16:23,SA,3,0,0,1,1,3,,66023,,,,01583,,AMHERST OPP,,,,,11,13,2,3,34,,11,1,1,11,06,99,0,0,1,1,61,61,76,,49,47,41,,31,31,31,
2013,2013-05-04,16:00,SA,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,BERNARD,N,1,11,13,2,3,32,50,11,1,2,11,,99,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-05-04,22:24,SA,3,0,0,1,1,2,O,66023,,,,,,PIE IX,1,MASSON,,,11,13,3,2,32,50,12,3,1,11,06,22,0,0,1,1,61,76,,,44,44,,,33,33,,
2013,2013-05-04,20:36,SA,3,0,0,1,1,2,O,65005,117,,,,,BD CURE LABELLE,1,BD ST ELZEAR O,,,11,12,3,3,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,34,34,,
2013,2013-05-04,11:45,SA,3,0,0,1,1,2,,58227,,,,,,JAMES E DAVIS,1,MURRAY,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,45,,,40,40,,
2013,2013-05-04,18:00,SA,3,0,0,1,1,2,O,58007,,,,,,BARRY,1,MILAN,,,11,14,3,2,32,50,11,1,1,11,07,28,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-05-04,13:18,SA,2,0,1,0,1,2,O,67015,104,,O,,,CH DE ST JEAN,1,BD TASCHEREAU,E,50,11,13,3,3,33,50,11,1,1,11,09,28,0,1,0,1,61,76,,,43,41,,,31,31,,
2013,2013-05-04,14:42,SA,3,0,0,1,1,2,O,57005,112,,O,,,SALABERRY,1,BD PERIGNY,O,,11,12,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,33,39,,
2013,2013-05-04,17:22,SA,3,0,0,1,1,2,O,74005,,,,,,CH MCKENZIE,1,DES OUTARDES,,,11,14,2,2,32,,11,1,1,11,06,33,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-05-04,12:25,SA,3,0,0,1,1,2,O,23027,,,,,,RENE LEVESQUE,1,MONCTON,O,,11,13,3,2,32,50,11,1,1,11,06,27,0,0,1,1,61,76,,,41,44,,,99,99,,
2013,2013-05-04,7:50,SA,3,0,0,1,1,2,O,10043,,,,00150,,AV ROULEAU,,FACE,,,11,13,2,3,34,50,12,1,1,11,06,34,0,0,1,1,62,76,,,41,41,,,31,31,,
2013,2013-05-05,20:31,DI,3,0,0,1,1,2,,66023,,,,,,PIE IX,1,JARRY,S,50,13,13,3,3,33,50,11,3,,11,,33,0,0,1,1,76,66,,,41,41,,,31,31,,
2013,2013-05-05,13:22,DI,2,0,1,0,1,2,O,37067,,,,,,PARE,1,DUMAS,,,11,14,2,2,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,41,41,,,40,31,,
2013,2013-05-05,7:10,DI,3,0,0,1,1,2,O,58227,,,,,,GENTILLY O,1,CH CHAMBLY,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-05-05,12:22,DI,2,0,1,0,1,2,O,23027,369,,E,,,BD LOUIS XIV,1,BD MATHIEU,,,11,12,3,2,32,50,11,1,1,11,06,99,0,1,0,1,61,76,,,41,41,,,37,33,,
2013,2013-05-05,18:45,DI,3,0,0,1,1,2,O,39062,,,,,,GIROUARD,1,GAGNON,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,44,41,,,40,40,,
2013,2013-05-05,18:50,DI,3,0,0,1,1,2,O,39062,,,,,,JUTRAS O,1,CARTIER,,,11,13,3,2,32,70,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-05-05,13:50,DI,3,0,0,1,1,2,O,07047,,,,,,DESBIENS,1,ST URSULES,,,11,14,2,5,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,ND,,,40,ND,,
2013,2013-05-06,15:20,LU,3,0,0,1,1,2,O,66023,,,,,,RENE LEVESQUE,1,CARTIER,,,11,,4,3,32,10,11,1,1,11,06,27,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-05-06,19:45,LU,3,0,0,1,1,2,O,66023,,,,,,LOUIS COLLIN,1,LACOMBE,S,5,11,14,2,2,32,40,11,2,1,11,06,27,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-05-06,16:25,LU,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,LAURIER E,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-05-06,17:00,LU,3,0,0,1,1,2,,66023,,,,,,,1,DROLET,,,11,14,2,2,33,50,11,1,1,11,05,99,0,0,1,1,61,76,,,43,43,,,31,31,,
2013,2013-05-06,11:30,LU,3,0,0,1,1,2,O,66023,,,,,,ST JOSEPH E,1,2E AV,,,11,13,3,2,32,,11,1,1,11,10,99,0,0,1,1,61,76,,,43,ND,,,35,ND,,
2013,2013-05-06,10:15,LU,1,1,0,0,1,2,O,66025,,,,06710,,N-D,2,FACE,,,,13,3,4,32,50,11,1,1,11,06,99,1,0,0,1,76,61,,,44,41,,,33,33,,
2013,2013-05-06,17:30,LU,3,0,0,1,1,2,O,45072,112,,E,02595,,SHERBROOKE,1,ST JACQUES O,,,11,12,4,3,32,50,11,1,1,11,09,99,0,0,1,1,61,76,,,42,99,,,34,99,,
2013,2013-05-06,16:11,LU,3,0,0,1,1,2,O,81017,,,,,,THERRIEN,1,D ORSENNENS,E,100,11,14,2,2,37,50,11,1,1,11,06,35,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-05-06,7:55,LU,3,0,0,1,1,2,O,58007,,,,,,ROME,2,SOULANGES,N,100,11,13,3,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,ND,,,40,ND,,
2013,2013-05-06,8:15,LU,3,0,0,1,1,2,O,57040,223,,O,,,RICHELIEU,1,CHOQUETTE,,,11,12,2,2,32,50,11,1,1,11,06,39,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-05-06,16:53,LU,2,0,1,0,1,2,O,23027,,,,00120,,CEDRE,,,E,20,11,14,2,2,99,50,11,1,1,11,06,21,0,1,0,1,76,61,,,41,41,,,31,31,,
2013,2013-05-06,15:02,LU,3,0,0,1,1,3,O,70052,,,,00055,,ALEXANDRE,1,TULLY,S,50,11,13,1,3,33,50,11,1,1,11,06,99,0,0,1,1,62,76,61,,41,41,49,,31,31,ND,
2013,2013-05-06,18:35,LU,3,0,0,1,1,2,O,49058,,,,,,N-D,1,CHASSE,,,11,14,2,3,32,50,11,1,1,11,06,88,0,0,1,1,61,76,,,45,ND,,,40,ND,,
2013,2013-05-06,15:24,LU,3,0,0,1,1,2,O,93035,,,,00021,,CH DEQUEN,,,,,21,13,2,2,34,80,11,1,1,11,06,21,0,0,1,1,61,76,,,41,44,,,31,31,,
2013,2013-05-07,19:46,MA,3,0,0,1,1,2,O,66023,,,,,,CAVENDISH,1,ST JACQUES,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,47,41,,,34,ND,,
2013,2013-05-07,18:40,MA,3,0,0,1,1,2,O,66023,,,,,,BD LASALLE,1,40E AV,,,11,14,1,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-05-07,7:45,MA,3,0,0,1,1,2,O,66023,,,,,,WELLINGTON,1,ANN,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-05-07,7:45,MA,3,0,0,1,1,3,O,66023,,,,,,QUEEN MARY,,DECARIE,E,15,11,15,3,3,32,,11,1,1,11,07,99,0,0,1,1,61,61,76,,48,41,ND,,31,31,ND,
2013,2013-05-07,18:35,MA,3,0,0,1,1,2,O,66023,,,,,,ST MICHEL,1,LEGENDRE,N,,11,14,3,3,32,50,11,1,1,11,01,99,0,0,1,1,68,76,,,41,41,,,33,33,,
2013,2013-05-07,8:45,MA,3,0,0,1,1,2,O,66023,,,,,,N-D,1,HECTOR,,,11,13,3,3,34,,11,1,1,11,06,99,0,0,1,1,ND,76,,,ND,41,,,ND,31,,
2013,2013-05-07,17:53,MA,3,0,0,1,1,2,O,65005,,,,00261,,STE ROSE,,,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-05-07,8:02,MA,3,0,0,1,1,2,O,58012,,,,,,N-D,1,GREEN,,,11,13,2,3,32,30,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,40,40,,
2013,2013-05-07,16:44,MA,3,0,0,1,1,2,O,94068,,,,,,BD ST PAUL,1,BD BARRETTE,,,11,13,3,3,32,70,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-05-07,7:25,MA,3,0,0,1,1,2,O,64008,,,,01371,,GDE AL,,,,,11,13,5,3,33,50,11,1,1,11,09,21,0,0,1,1,76,61,,,41,45,,,31,31,,
2013,2013-05-07,16:15,MA,3,0,0,1,1,2,O,23027,,,,,,LANGELIER,1,DE LA SALLE,N,5,11,13,3,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-05-07,9:20,MA,3,0,0,1,1,2,O,23027,,,,07950,,BD MATHIEU,,,S,,11,14,2,2,34,50,11,1,1,11,05,27,0,0,1,1,76,61,,,41,44,,,31,31,,
2013,2013-05-08,17:45,ME,3,0,0,1,1,2,O,66023,,,,,,GOUIN O,,BEAUSEJOUR,,,11,13,3,2,32,,11,1,,11,,26,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-05-08,,ME,3,0,0,1,1,2,,66023,,,,,,BD MAISONNEUVE O,1,LAMBERT CLOSSE,,,11,13,1,3,32,50,11,1,1,11,06,37,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-05-08,19:05,ME,2,0,1,0,1,2,O,66023,,,,,,FULLUM,1,DE ROUEN,,,11,14,2,1,32,40,11,1,1,11,06,21,0,1,0,1,61,76,,,41,41,,,37,35,,
2013,2013-05-08,12:29,ME,3,0,0,1,1,2,O,66023,,,,,,GUIZOT,1,HENRI JULIEN,O,30,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,56,ND,,,31,ND,,
2013,2013-05-08,19:00,ME,3,0,0,1,1,2,O,25213,116,,O,,,PRINCIPALE,1,DE L ESCAUT,,,11,12,2,3,32,50,11,1,1,11,06,28,0,0,1,1,62,76,,,43,41,,,31,31,,
2013,2013-05-08,8:20,ME,3,0,0,1,1,2,O,37067,,,,,,DU PERE MARQUETTE,,HOUDE,N,,11,14,2,2,32,50,11,1,1,11,,21,0,0,1,1,76,61,,,41,41,,,31,40,,
2013,2013-05-08,19:20,ME,3,0,0,1,1,2,O,58227,000,,,00475,,QUINN,,,,,11,14,4,2,,50,11,2,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-05-08,18:00,ME,3,0,0,1,1,2,O,94068,170,,,,,RTE 170,1,AEROPORT,,,11,12,1,5,31,35,11,1,1,11,06,22,0,0,1,1,61,76,,,41,44,,,31,31,,
2013,2013-05-08,9:29,ME,3,0,0,1,1,2,O,73015,117,,S,,,,1,COTE ST LOUIS O,,,11,12,3,3,32,60,11,1,1,11,06,21,0,0,1,1,76,61,,,41,45,,,33,34,,
2013,2013-05-08,18:40,ME,3,0,0,1,1,2,O,64015,,,,,,LAPOINTE,1,DES PORTES,,,11,14,2,2,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-05-08,13:56,ME,3,0,0,1,1,2,O,23027,,,,00144,,DALHOUSIE,2,PISTE CYCLABLE,,,11,14,2,3,99,15,11,1,,11,,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-05-08,,ME,3,0,0,1,1,2,O,23027,,,,,,DE L EPILOBE,1,DE L OSIER,,,11,14,2,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-05-08,7:36,ME,3,0,0,1,1,2,N,61035,,,,00650,,DE LA VISITATION,2,STAT DEPANNEUR RAPIDO,,,11,29,9,3,40,20,11,1,1,11,10,99,0,0,1,1,61,76,,,41,43,,,31,31,,
2013,2013-05-09,12:18,JE,3,0,0,1,1,2,O,66023,,,,,,JOLICOEUR,,EADIE,O,50,11,13,2,2,33,50,11,1,1,11,05,34,0,0,1,1,61,76,,,48,41,,,31,31,,
