AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8
2012,2012-03-30,21:23,VE,3,0,0,1,1,2,O,72015,,,,03055,,CH D OKA,1,25E AV,O,5,11,12,2,2,32,50,11,2,1,11,07,37,0,0,1,1,61,76,,,,,,,54,41,,,,,,,31,31,,,,,,
2012,2012-03-31,13:45,SA,3,0,0,1,1,2,O,66023,,,,,,RACHEL,,MENTANA,E,,11,14,1,2,32,,11,1,1,11,,21,0,0,1,1,68,76,,,,,,,45,41,,,,,,,40,31,,,,,,
2012,2012-03-31,9:35,SA,3,0,0,1,1,2,O,23027,,,,,,CHARLES HUOT,1,EUGENE FISET,,,11,14,,2,32,,11,1,1,11,05,22,0,0,1,1,61,76,,,,,,,45,44,,,,,,,40,31,,,,,,
2012,2012-04-01,3:00,DI,3,0,0,1,1,2,O,66023,,,,,,HENRI JULIEN,1,GILFORD,S,30,11,14,1,2,33,40,,3,1,,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-01,12:00,DI,3,0,0,1,1,2,O,29073,,,,12260,,1RE AV,,,,,11,12,1,3,99,,,1,1,12,09,21,0,0,1,1,61,76,,,,,,,51,41,,,,,,,31,31,,,,,,
2012,2012-04-01,15:15,DI,3,0,0,1,1,2,O,47017,,,,,,GINCE,1,MASSE,,5,11,14,2,2,32,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,41,56,,,,,,,31,31,,,,,,
2012,2012-04-03,17:25,MA,3,0,0,1,1,2,O,66023,,,,04000,,ST DENIS,1,PRES DE ROY,,25,11,13,3,3,33,,11,1,,11,,35,0,0,1,1,61,76,,,,,,,53,41,,,,,,,31,31,,,,,,
2012,2012-04-03,6:30,MA,3,0,0,1,1,2,O,57005,,,,,,PATRICK FARRAR,2,SAMUEL HATT,E,400,11,15,2,4,34,70,11,1,1,11,06,38,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-03,16:45,MA,3,0,0,1,1,2,O,64008,,,,,,BD DES SEIGNEURS,1,DE CLORIDAN,N,20,14,13,5,3,33,50,11,1,1,11,05,22,0,0,1,1,61,76,,,,,,,51,41,,,,,,,31,31,,,,,,
2012,2012-04-03,14:33,MA,3,0,0,1,1,2,,23027,,,,00230,,DU PONT,,,,,11,14,2,3,33,,11,1,1,11,06,99,0,0,1,1,64,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-04-03,7:00,MA,3,0,0,1,1,2,O,53052,,,,01625,,RTE MARIE VICTORIN,,,,,11,13,2,4,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-04-04,10:33,ME,3,0,0,1,1,2,O,66023,,,,00209,,LAURIER E,1,HOTEL DE VILLE,E,25,11,16,1,2,33,50,12,1,1,11,05,99,0,0,1,1,76,69,,,,,,,41,44,,,,,,,99,31,,,,,,
2012,2012-04-04,21:28,ME,3,0,0,1,1,2,O,57020,116,,O,,,,1,116 ROBERT,,,11,12,1,3,,70,12,3,1,11,06,26,0,0,1,1,76,61,,,,,,,41,44,,,,,,,99,37,,,,,,
2012,2012-04-04,14:45,ME,3,0,0,1,1,2,O,52007,,,,,,VILLENEUVE,1,KARYN,,,11,14,2,2,34,50,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,ND,,,,,,
2012,2012-04-05,13:10,JE,3,0,0,1,1,2,O,66023,,,,,,ATWATER,1,DE MAISONNEUVE O,,,13,13,4,3,32,50,11,1,1,11,05,26,0,0,1,1,68,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-04-05,13:25,JE,3,0,0,1,1,2,O,66023,,,,,,DE CHAMPLAIN,1,FONTAINE,N,1,11,14,2,1,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,42,41,,,,,,,33,33,,,,,,
2012,2012-04-05,16:38,JE,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,EMILE JOURNAULT,,,11,13,4,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-04-05,17:25,JE,3,0,0,1,1,2,O,66023,,,,08930,,PIE IX,,,,,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,68,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-05,17:25,JE,3,0,0,1,1,2,O,66023,,,,,,ST JOSEPH,1,CHABOT,,,11,13,3,2,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-05,16:56,JE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,CLARK,,,11,13,2,3,32,40,11,1,1,11,05,39,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,ND,,,,,,
2012,2012-04-06,11:10,VE,3,0,0,1,1,2,O,64008,,,,00063,,DE CAZAUX,,,,,11,14,2,2,34,40,,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,44,,,,,,,31,31,,,,,,
2012,2012-04-06,18:00,VE,3,0,0,1,1,2,O,23027,138,,,,,BD HAMEL,1,BD MASSON,,,11,12,3,3,32,70,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,33,,,,,,
2012,2012-04-06,21:40,VE,3,0,0,1,1,2,O,55048,,,,,,DU PONT,1,CLAUDE DE RAMEZAY,,,11,12,2,1,32,50,11,3,1,11,07,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-07,10:44,SA,3,0,0,1,1,2,O,66023,,,,01521,,JOLICOEUR,2,,O,5,11,13,2,2,99,40,11,1,1,11,06,26,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-04-07,11:30,SA,3,0,0,1,1,2,O,57005,,,,,,AV SALAERRY,1,BD PERIGNY,S,5,23,13,3,2,32,50,12,1,1,11,05,99,0,0,1,1,61,76,,,,,,,45,ND,,,,,,,40,ND,,,,,,
2012,2012-04-07,13:25,SA,3,0,0,1,1,2,O,12065,,,E,00153,,PRINCIPALE,,,O,50,11,15,2,2,34,80,12,1,1,11,06,88,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-04-08,16:50,DI,3,0,0,1,1,2,O,66023,,,,,,STANLEY,1,SHERBROOKE O,,,14,14,2,2,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,46,,,,,,,33,33,,,,,,
2012,2012-04-08,19:45,DI,3,0,0,1,1,2,,66023,,,,00100,,N-D E,,,,,11,13,2,3,34,50,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,51,ND,,,,,,,31,ND,,,,,,
2012,2012-04-09,20:05,LU,3,0,0,1,1,2,O,56083,,,,,,ST LOUIS,1,REMILLARD,,,11,13,3,3,32,50,14,2,1,12,06,26,0,0,1,1,61,76,,,,,,,45,45,,,,,,,40,31,,,,,,
2012,2012-04-09,12:04,LU,2,0,1,0,1,2,O,23027,,,,,,COURONNE,1,DE LA REINE,,,11,13,1,3,32,50,12,1,1,11,06,21,0,1,0,1,61,76,,,,,,,41,41,,,,,,,34,34,,,,,,
2012,2012-04-10,13:55,MA,3,0,0,1,1,2,O,65005,,,,04755,,BD STE ROSE FACE AU,1,47E AV,N,,12,13,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-04-10,20:40,MA,3,0,0,1,1,2,O,58033,,,,00135,,MONTBRUN,,,,,21,14,2,2,32,50,12,3,1,11,09,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,ND,,,,,,
2012,2012-04-10,11:35,MA,3,0,0,1,1,2,O,75017,,,,00161,,VAILLANCOURT,2,STIE D UN STAT,,,21,13,1,3,34,50,12,1,,11,,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-04-10,15:50,MA,3,0,0,1,1,2,O,23027,040,,O,,,AUT DE LA CAPITALE,1,BRET ST DAVID,,,11,12,3,3,32,100,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,53,99,,,,,,,31,31,,,,,,
2012,2012-04-11,8:42,ME,3,0,0,1,1,2,O,23027,,,,,,MICHEL FRAGASSO,1,BD WILFRID HAMEL,S,7,11,13,3,3,32,50,14,1,1,12,06,99,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,37,,,,,,
2012,2012-04-13,17:30,VE,3,0,0,1,1,2,O,65005,335,,N,00251,,BD DES LAURENTIDES,1,MEUNIER,S,,11,12,3,3,33,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,52,,,,,,,31,ND,,,,,,
2012,2012-04-13,7:25,VE,3,0,0,1,1,2,O,25213,,,,00825,,DES JONQUILLES,,,,,11,14,2,1,33,,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-04-13,18:31,VE,3,0,0,1,1,2,O,23027,,,,02229,,LARUE,,,,,11,13,2,2,32,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-04-14,,SA,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,STANLEY,,,11,13,3,3,,,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,37,37,,,,,,
2012,2012-04-14,17:30,SA,3,0,0,1,1,2,O,66023,,,,,,BD VIAU,1,JEAN RIVARD,,,11,13,3,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,ND,ND,,,,,,
2012,2012-04-14,10:40,SA,3,0,0,1,1,2,O,66023,,,,,,FORSYTH ET DE LA ROUSSELIERE,,,,,11,14,3,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,40,,,,,,
2012,2012-04-14,13:51,SA,3,0,0,1,1,2,O,65005,,,,,,CLEMATITES,1,MUSCARIS,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,43,,,,,,,40,31,,,,,,
2012,2012-04-14,16:50,SA,3,0,0,1,1,2,O,37067,,,,,,DES FORGES,1,COTE LAFLECHE,,,11,13,1,5,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,40,,,,,,
2012,2012-04-14,14:45,SA,3,0,0,1,1,2,O,47017,,,,,,LEGER,1,DENISON,,,14,13,2,2,32,50,11,1,1,11,06,23,0,0,1,1,76,61,,,,,,,42,41,,,,,,,40,40,,,,,,
2012,2012-04-14,14:30,SA,3,0,0,1,1,2,O,58227,,,,,,NOBERT,1,VICTORIA,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-15,17:00,DI,3,0,0,1,1,2,,66025,,,,,,,1,RACHEL ET DELORIMIER,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,34,34,,,,,,
2012,2012-04-15,16:15,DI,3,0,0,1,1,2,O,45072,,,,,,ST PATRICE O,1,VICTORIA,,,11,14,2,1,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-04-15,14:15,DI,3,0,0,1,1,2,O,60013,,,,00820,,BD L ASSOMPTION,,,,,11,13,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-04-15,13:30,DI,3,0,0,1,1,2,O,23027,,,,,,HOLLAND,1,RENE LEVESQUE O,,,11,13,3,2,32,,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,34,,,,,,
2012,2012-04-15,16:00,DI,3,0,0,1,1,2,O,54048,,,,03200,,LAFRAMBOISE,,,,,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-04-16,15:57,LU,3,0,0,1,1,2,O,66032,,,,,,MAISONNEUVE O,1,CLAREMONT,,,11,14,3,3,32,50,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-04-16,16:08,LU,3,0,0,1,1,2,O,66023,,,,,,COTE STE CATHERINE,1,MC EACHRAN,S,,11,13,3,2,32,40,11,1,,11,,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,33,33,,,,,,
2012,2012-04-16,6:57,LU,3,0,0,1,1,2,O,66023,,,,,,CREMAZIE O,1,JEANNE MANCE,,,11,13,2,4,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-04-16,17:15,LU,3,0,0,1,1,2,O,66023,,,,,,STE GERTRUDE,1,AMOS,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-16,20:02,LU,3,0,0,1,1,2,O,47017,,,,,,DUFFERIN,1,ST ANDRE,,,11,14,2,2,32,50,11,2,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-04-16,17:01,LU,3,0,0,1,1,2,O,94068,,,,,,PRICE,1,BD DU ROYAUME,N,20,11,13,1,3,33,50,12,1,1,11,06,21,0,0,1,1,76,61,,,,,,,99,41,,,,,,,31,31,,,,,,
2012,2012-04-16,14:15,LU,3,0,0,1,1,2,O,23027,,,,,,BD ROBERT BOURASSA,1,BD HOCHELAGA,S,,11,12,5,3,32,70,,1,1,,06,99,0,0,1,1,61,76,,,,,,,41,99,,,,,,,37,99,,,,,,
2012,2012-04-16,12:16,LU,3,0,0,1,1,2,O,49058,143,,,04534,,BD ST JOSEPH,2,STIE STAT PHARMACIE JEAN COUTU,,,11,12,3,3,34,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-04-17,13:00,MA,3,0,0,1,1,2,,66023,,,,,,BERRI,1,ONTARIO,,,13,15,3,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,37,ND,,,,,,
2012,2012-04-17,13:00,MA,3,0,0,1,1,2,O,66023,,,,,,VILLERAY,1,LANAUDIERE,,,11,14,2,2,32,40,11,1,1,11,06,26,0,0,1,1,68,76,,,,,,,44,41,,,,,,,33,31,,,,,,
2012,2012-04-17,18:20,MA,3,0,0,1,1,2,O,66025,,,,,,LAURIER,1,FABRE,,,11,14,1,2,32,,12,1,1,11,06,21,0,0,1,1,76,61,,,,,,,41,47,,,,,,,31,40,,,,,,
2012,2012-04-17,21:27,MA,3,0,0,1,1,2,O,73005,344,,E,,,GDE COTE,1,9IEME AV,,,11,12,2,3,32,50,11,2,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-04-17,18:15,MA,3,0,0,1,1,2,O,23027,,,,,,DU CHEF,1,MONTAGNE E,N,,11,13,2,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-04-17,8:00,MA,3,0,0,1,1,2,O,54048,,,,,,BD LAURIER O,1,BOURGET,,,11,13,3,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,46,41,,,,,,,40,31,,,,,,
2012,2012-04-17,20:09,MA,2,0,1,0,1,2,O,61035,343,,N,,,RTE,1,PETITE NORAIE,N,100,11,12,2,5,34,90,11,4,1,11,06,99,0,1,0,1,62,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-04-18,8:30,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,MARLOWE,,,11,13,3,3,32,50,11,1,,11,,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,40,ND,,,,,,
2012,2012-04-18,11:43,ME,3,0,0,1,1,2,O,72010,,,,,,20E AV,1,PISTE CYCLABLE,,,14,13,4,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-18,6:50,ME,3,0,0,1,1,2,O,23027,,,,03075,,QUATRE BOURGEOIS,1,HENRI IV,O,20,11,13,3,3,32,50,12,1,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-18,8:15,ME,3,0,0,1,1,2,O,23027,,,,,,QBOURG ET MAINGUY,,,,,11,13,3,2,,,11,1,1,11,,25,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-04-19,17:35,JE,3,0,0,1,1,2,O,66023,,,,,,GOUIN,1,FOX,O,60,11,14,2,2,33,50,11,,1,11,06,33,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-19,14:38,JE,3,0,0,1,1,2,O,66023,000,,,,,ST VIATEUR,1,ST URBAIN,,,11,14,2,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-04-19,15:57,JE,3,0,0,1,1,2,O,58012,,,,,,ALEXANDRA,1,QUEEN,,,11,14,2,2,32,30,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,44,,,,,,,40,40,,,,,,
2012,2012-04-19,17:13,JE,3,0,0,1,1,2,O,64008,,,,,,NOEL,1,MARCEL,N,,11,14,2,2,32,50,11,1,1,11,06,22,0,0,1,1,76,61,,,,,,,44,41,,,,,,,40,31,,,,,,
2012,2012-04-19,12:40,JE,3,0,0,1,1,2,O,54048,,,,,,ST ANTOINE,1,DUCLOS,S,,11,14,2,4,33,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,51,44,,,,,,,31,31,,,,,,
2012,2012-04-20,10:55,VE,3,0,0,1,1,2,O,66023,,,,,,ALPHONSE D ROY,1,N-D,N,2,11,14,2,4,32,40,12,1,,11,,99,0,0,1,1,76,63,,,,,,,41,43,,,,,,,33,33,,,,,,
2012,2012-04-20,19:02,VE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,PAPINEAU,,,11,13,2,7,32,50,12,1,1,11,06,99,0,0,1,1,62,76,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-04-20,22:40,VE,3,0,0,1,1,2,O,66023,,,,,,LAVAL,1,NAPOLEON,,,11,14,1,2,32,40,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-20,17:40,VE,3,0,0,1,1,2,O,65005,,,,,,BD CURE LABELLE,1,JAGUIN,,,11,13,4,3,32,,12,1,1,11,06,33,0,0,1,1,61,76,,,,,,,41,47,,,,,,,38,38,,,,,,
2012,2012-04-20,12:00,VE,3,0,0,1,1,2,O,23027,,,,05237,,WILFRID HAMEL,,,,,11,13,3,3,32,70,12,1,1,12,06,21,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-04-21,23:23,SA,3,0,0,1,1,2,O,66023,,,,,,DOLLARD,1,LAPLANTE,N,,11,13,3,3,32,50,14,3,1,12,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,37,ND,,,,,,
2012,2012-04-21,18:54,SA,3,0,0,1,1,2,O,66023,,,,,,,1,BERRI ET ONTARIO,,,11,13,3,3,32,50,14,2,1,12,05,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-04-21,23:40,SA,3,0,0,1,1,2,O,66023,,,,,,JEAN TALON,1,CLARK,,,11,13,3,3,32,50,14,3,1,12,06,26,0,0,1,1,66,76,,,,,,,44,41,,,,,,,37,33,,,,,,
2012,2012-04-21,15:50,SA,3,0,0,1,1,2,O,60013,,,N,00250,,BRIEN,,,,,11,13,3,3,34,,14,1,1,12,09,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-04-21,15:00,SA,3,0,0,1,1,2,N,78102,,,,00237,,DE ST JOVITE,,,,,11,21,,3,99,,12,1,1,11,10,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-04-22,21:24,DI,3,0,0,1,1,2,,66023,,,,03735,,WELLINGTON,1,REGINA,O,50,11,14,2,3,34,40,14,3,1,12,06,88,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-04-22,1:51,DI,3,0,0,1,1,2,O,66023,,,,,,GARNIER,1,RACHEL,,,11,14,1,7,32,,14,3,1,12,05,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-23,15:38,LU,3,0,0,1,1,2,O,66025,,,,06651,,ST LAURENT,1,ST ZOTIQUE,S,150,11,13,1,3,34,40,12,1,1,11,06,34,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-04-23,20:25,LU,3,0,0,1,1,2,O,66023,,,,,,DE TECK,1,ST EMILE,N,,11,14,1,2,32,40,14,3,1,12,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-04-23,19:15,LU,3,0,0,1,1,2,O,56083,,,,,,GOUIN,1,DOLLAR,E,,11,14,3,2,32,50,14,2,1,12,06,21,0,0,1,1,61,76,,,,,,,41,43,,,,,,,31,31,,,,,,
2012,2012-04-25,7:40,ME,3,0,0,1,1,2,O,66032,,,,,,SHERBROOKE,1,GROVEPARK,,,11,13,3,2,32,,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-04-25,9:45,ME,3,0,0,1,1,2,O,66023,,,,,,JOLICOEUR,1,MAZARIN,E,,11,13,2,2,32,50,12,1,1,11,06,28,0,0,1,1,62,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-04-25,11:15,ME,3,0,0,1,1,2,O,66023,,,,,,CH DE LA COTE STE CATHERINE,1,MC EACHRAN,,,13,13,3,2,32,40,11,1,1,11,05,28,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-04-25,9:25,ME,3,0,0,1,1,2,O,23027,,,,,,CH QUATRE BOURGEOIS,,HENRY IV,,,14,11,1,3,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,31,,,,,,
2012,2012-04-25,8:15,ME,3,0,0,1,1,2,O,23027,,,,03135,,CH ST LOUIS,,DES HOTELS,O,30,11,13,2,3,33,50,12,1,1,11,05,34,0,0,1,1,61,76,,,,,,,41,41,,,,,,,33,33,,,,,,
2012,2012-04-25,18:27,ME,3,0,0,1,1,2,O,23027,,,,,,DES CASCADES,1,D ORLEANS,O,,11,14,2,2,32,30,11,2,1,11,06,39,0,0,1,1,61,76,,,,,,,43,43,,,,,,,41,31,,,,,,
2012,2012-04-26,0:30,JE,3,0,0,1,1,2,O,66023,,,,,,DES SOURCES,1,CARTIER,S,20,11,13,4,3,33,50,11,3,1,11,06,21,0,0,1,1,ND,76,,,,,,,59,59,,,,,,,ND,31,,,,,,
2012,2012-04-26,17:34,JE,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,,EVANS,N,25,13,13,1,2,32,50,14,1,1,12,05,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-04-26,12:59,JE,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,MOZART,S,10,11,13,1,3,33,50,11,1,1,11,06,34,0,0,1,1,61,76,,,,,,,46,41,,,,,,,31,31,,,,,,
2012,2012-04-26,21:51,JE,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,CARMEL,N,,11,13,3,2,32,,14,3,1,12,06,34,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-26,18:25,JE,3,0,0,1,1,2,O,66023,,,,,,MESSIER,1,RACHEL,,,11,13,2,2,32,,14,1,1,12,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-04-26,21:35,JE,2,0,1,0,1,2,O,58227,,,,,,DE L AEROPORT,2,CH SAVANE,,170,11,15,2,5,34,70,14,3,1,12,06,33,0,1,0,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-04-27,15:50,VE,3,0,0,1,1,2,O,66025,,,,,,,1,,,,11,13,3,3,32,50,12,1,1,11,06,22,0,0,1,1,61,76,,,,,,,44,41,,,,,,,99,38,,,,,,
2012,2012-04-27,10:00,VE,3,0,0,1,1,2,N,47017,,,,00040,,EVANGELINE,,STAT,,,11,21,,3,40,,14,1,1,12,10,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,40,,,,,,
2012,2012-04-28,15:30,SA,3,0,0,2,2,3,O,66023,,,,01444,,ST URBAIN,1,STE CATHERINE,N,15,11,13,1,3,33,50,11,1,1,11,09,99,0,0,2,2,61,76,76,,,,,,99,41,41,,,,,,31,31,31,,,,,
2012,2012-04-28,17:30,SA,3,0,0,1,1,2,O,66107,,,,,,FAIRWAY,1,MARKHAM,O,,11,14,2,2,32,40,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,46,41,,,,,,,40,31,,,,,,
2012,2012-04-28,11:00,SA,2,0,1,0,1,3,O,56083,,,,,,CH DU GD PRE,1,DE LA CHEVRERIE,N,1000,11,15,2,2,34,80,11,1,1,11,06,39,0,1,0,1,76,61,64,,,,,,41,54,41,,,,,,49,31,31,,,,,
2012,2012-04-28,12:20,SA,3,0,0,1,1,2,O,35010,153,,,00540,,CH ST CHARLES,,,,,13,12,2,5,34,70,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-04-29,13:30,DI,3,0,0,1,1,2,O,66023,,,,00760,,LOUIS BASIL PIGEON,,,,,11,14,2,2,34,30,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,51,,,,,,,31,31,,,,,,
2012,2012-04-29,14:15,DI,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,,MONTCALM,,,24,13,3,7,32,,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
